🇨🇳湖北电信,#genre#
丰都综合,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/FDZH/__op/default/__f/index.m3u8
涪陵综合,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/fulingzh/__op/default/__f/index.m3u8
合川综合,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/hechuan/__op/default/__f/index.m3u8
开州综合,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/kaizhouHD/__op/default/__f/index.m3u8
黔江综合,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/qianjiang/__op/default/__f/index.m3u8
荣昌综合,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/rongchangHD/__op/default/__f/index.m3u8
铜梁综合,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/tongliangzongheHD/__op/default/__f/index.m3u8
潼南综合,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/TNZH/__op/default/__f/index.m3u8
武隆综合,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/WXZH/__op/default/__f/index.m3u8
巫溪综合,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/wlzh/__op/default/__f/index.m3u8
万州综合高清,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/wanzhouHD/__op/default/__f/index.m3u8
秀山综合,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/xiushan/__op/default/__f/index.m3u8
永川综合,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/YCZH/__op/default/__f/index.m3u8
云阳综合,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/jiangjinHD/__op/default/__f/index.m3u8
酉阳综合,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/youyang/__op/default/__f/index.m3u8
新动漫,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/dongman/__op/default/__f/index.m3u8
山东教育,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/sdjiaoyuSD/__op/default/__f/index.m3u8
收藏天下,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/soucang/__op/default/__f/index.m3u8
国学频道,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/guoxue/__op/default/__f/index.m3u8
快乐垂钓,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/klcdHD/__op/default/__f/index.m3u8
金鹰卡通,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/jinyingSD/__op/default/__f/index.m3u8
先锋乒羽,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/xianfeng/__op/default/__f/index.m3u8
风尚购物x,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/fsgw/__op/default/__f/index.m3u8
财富天下,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/caifu/__op/default/__f/index.m3u8
天元围棋,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/weiqi/__op/default/__f/index.m3u8
摄影频道x,http://A/ku9/py/socks5.py?ip=220.191.116.33:9999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/sheying/__op/default/__f/index.m3u8

CCTV-4K,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/CCTV4K/__op/default/__f/index.m3u8
CCTV16-4K,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/CCTV16_4K/__op/default/__f/index.m3u8
北京卫视-4K,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/beijing4K/__op/default/__f/index.m3u8
东方卫视-4K,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/dongfang4K/__op/default/__f/index.m3u8
广东卫视-4K,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/guangdong4K/__op/default/__f/index.m3u8
湖南卫视-4K,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/hunan4K/__op/default/__f/index.m3u8
江苏卫视-4K,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/jiangsu4K/__op/default/__f/index.m3u8
山东卫视-4K,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/shandong4K/__op/default/__f/index.m3u8
四川卫视-4K,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/sichuan4K/__op/default/__f/index.m3u8
浙江卫视-4K,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/zhejiang4K/__op/default/__f/index.m3u8
SiTV都市剧场,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/dsjcHD/__op/default/__f/index.m3u8
SiTV动漫秀场,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/dmxcHD/__op/default/__f/index.m3u8
SiTV游戏风云,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/yxfyHD/__op/default/__f/index.m3u8
求索纪录,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/qsjlHD/__op/default/__f/index.m3u8
重温经典,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cwjdHD/__op/default/__f/index.m3u8
CCTV1综合,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv1HD/__op/default/__f/index.m3u8
CCTV2财经,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv2HD/__op/default/__f/index.m3u8
CCTV3综艺,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv3HD/__op/default/__f/index.m3u8
CCTV4中文国际,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv4HD/__op/default/__f/index.m3u8
CCTV5体育,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv5HD/__op/default/__f/index.m3u8
CCTV5+体育赛事,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv5SportHD/__op/default/__f/index.m3u8
CCTV6电影,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv6HD/__op/default/__f/index.m3u8
CCTV7国防军事,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv7HD/__op/default/__f/index.m3u8
CCTV8电视剧,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv8HD/__op/default/__f/index.m3u8
CCTV9纪录,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv9HD/__op/default/__f/index.m3u8
CCTV10科教,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv10HD/__op/default/__f/index.m3u8
CCTV11戏曲,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv11HD/__op/default/__f/index.m3u8
CCTV12社会与法,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv12HD/__op/default/__f/index.m3u8
CCTV13新闻,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/CCTVNewsHD/__op/default/__f/index.m3u8
CCTV14少儿,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctvseHD/__op/default/__f/index.m3u8
CCTV15音乐,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv15HD/__op/default/__f/index.m3u8
CCTV16奥林匹克,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv16HD/__op/default/__f/index.m3u8
CCTV16奥林匹克4K,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/CCTV16_4K/__op/default/__f/index.m3u8
CCTV17农业农村,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cctv17HD/__op/default/__f/index.m3u8
CCTV兵器科技,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/bqkjHD/__op/default/__f/index.m3u8
CCTV第一剧场,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/diyijuchangHD/__op/default/__f/index.m3u8
CCTV怀旧剧场,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/hjjcHD/__op/default/__f/index.m3u8
CCTV风云剧场,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/fyjcHD/__op/default/__f/index.m3u8
CCTV风云音乐,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/fyyyHD/__op/default/__f/index.m3u8
CCTV风云足球,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/fyzqHD/__op/default/__f/index.m3u8
CCTV央视文化精品,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/yswhHD/__op/default/__f/index.m3u8
CCTV女性时尚,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/nvxing/__op/default/__f/index.m3u8
CCTV高尔夫网球,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/golfHD/__op/default/__f/index.m3u8
CCTV央视台球,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/ystqHD/__op/default/__f/index.m3u8
中央新影-中学生,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/qicai/__op/default/__f/index.m3u8
中央新影-发现之旅,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/faxian/__op/default/__f/index.m3u8
中央新影-老故事,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/gushi/__op/default/__f/index.m3u8
重温经典,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cwjdHD/__op/default/__f/index.m3u8
书画,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/shuhua/__op/default/__f/index.m3u8
中国天气,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/tianqiSD/__op/default/__f/index.m3u8
CGTN,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cgtnSD/__op/default/__f/index.m3u8
CETV1中教1台,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cetv-1SD/__op/default/__f/index.m3u8
CETV4中教4台,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cetv-4SD/__op/default/__f/index.m3u8
CETV早期教育,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/zaojiaoHD/__op/default/__f/index.m3u8
CHC影迷电影,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/chcgqdyHD/__op/default/__f/index.m3u8
CHC动作电影,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/chcdzdyHD/__op/default/__f/index.m3u8
CHC家庭影院,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/chcjtyyHD/__op/default/__f/index.m3u8
北京卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/beijingHD/__op/default/__f/index.m3u8
东方卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/shanghaiHD/__op/default/__f/index.m3u8
天津卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/tianjinHD/__op/default/__f/index.m3u8
重庆卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/chongqingHD/__op/default/__f/index.m3u8
黑龙江卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/heilongjiangHD/__op/default/__f/index.m3u8
吉林卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/jilinHD/__op/default/__f/index.m3u8
辽宁卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/liaoningHD/__op/default/__f/index.m3u8
内蒙古卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/neimengkuSD/__op/default/__f/index.m3u8
宁夏卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/ningxia/__op/default/__f/index.m3u8
青海卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/qinghaiSD/__op/default/__f/index.m3u8
河北卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/hebeiSD/__op/default/__f/index.m3u8
山西卫视x,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/shanxiSD/__op/default/__f/index.m3u8
安徽卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/anhuiSD/__op/default/__f/index.m3u8
河南卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/henanHD/__op/default/__f/index.m3u8
湖北卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/hubeiSD/__op/default/__f/index.m3u8
湖南卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/hunanHD/__op/default/__f/index.m3u8
江西卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/jiangxiHD/__op/default/__f/index.m3u8
江苏卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/jiangsuHD/__op/default/__f/index.m3u8
浙江卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/zhejiangHD/__op/default/__f/index.m3u8
东南卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/dongnanHD/__op/default/__f/index.m3u8
广东卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/guangdongHD/__op/default/__f/index.m3u8
深圳卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/shenzhenHD/__op/default/__f/index.m3u8
广西卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/guangxiHD/__op/default/__f/index.m3u8
云南卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/yunnanSD/__op/default/__f/index.m3u8
贵州卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/guizhouHD/__op/default/__f/index.m3u8
四川卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/sichuanHD/__op/default/__f/index.m3u8
新疆卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/xinjiangSD/__op/default/__f/index.m3u8
兵团卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/bingtuanSD/__op/default/__f/index.m3u8
西藏卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/xizangSD/__op/default/__f/index.m3u8
海南卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/hainanSD/__op/default/__f/index.m3u8
三沙卫视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/sanshaSD/__op/default/__f/index.m3u8
北京纪实科教,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/bjayjsSD/__op/default/__f/index.m3u8
北京卡酷,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/bjkakuSD/__op/default/__f/index.m3u8
中华特产,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/techan/__op/default/__f/index.m3u8
生态环境,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/shengtai/__op/default/__f/index.m3u8
四海钓鱼,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/diaoyu/__op/default/__f/index.m3u8
车迷频道,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/doxtv/__op/default/__f/index.m3u8
百姓健康,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/jiankangSD/__op/default/__f/index.m3u8
环球奇观,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/car/__op/default/__f/index.m3u8
环球旅游,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/huanqiulvyou/__op/default/__f/index.m3u8
优优宝贝,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/youxi/__op/default/__f/index.m3u8
证券服务,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/jiazheng/__op/default/__f/index.m3u8
聚鲨环球精选,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/jusha/__op/default/__f/index.m3u8
东方财经,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/dfcj/__op/default/__f/index.m3u8
欢笑剧场,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/hxjc_4K/__op/default/__f/index.m3u8
都市剧场,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/dsjcHD/__op/default/__f/index.m3u8
魅力足球,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/mlzqHD/__op/default/__f/index.m3u8
动漫秀场,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/dmxcHD/__op/default/__f/index.m3u8
游戏风云,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/yxfyHD/__op/default/__f/index.m3u8
生活时尚,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/shenghuo/__op/default/__f/index.m3u8
法治天地,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/fazhi/__op/default/__f/index.m3u8
金色学堂,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/jinse/__op/default/__f/index.m3u8
重庆新闻,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/CQTVNewsHD/__op/default/__f/index.m3u8
重庆科教,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/CQTVkejiaoHD/__op/default/__f/index.m3u8
重庆影视,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cqyingshiHD/__op/default/__f/index.m3u8
重庆文体娱乐,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cqwtylHD/__op/default/__f/index.m3u8
重庆少儿,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cqseHD/__op/default/__f/index.m3u8
重庆时尚生活,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cqssgwHD/__op/default/__f/index.m3u8
重庆新农村,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cqggncHD/__op/default/__f/index.m3u8
重庆社会与法,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/CQTVTrendyHD/__op/default/__f/index.m3u8
重庆移动,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/mryyHD/__op/default/__f/index.m3u8
重庆汽摩,http://A/ku9/py/socks5.py?ip=61.155.141.56:59999&u=http://cqcbn1.live.cbncdn.cn:8090/__cl/cg:live/__c/cqcarSD/__op/default/__f/index.m3u8
