🇨🇳湖北电信,#genre#
CCTV13-新闻,http://111.4.82.49:8008/tsfile/live/0013_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV12-社会与法,http://111.4.82.49:8008/tsfile/live/0012_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV11-戏曲,http://111.4.82.49:8008/tsfile/live/0011_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV10-科教,http://111.4.82.49:8008/tsfile/live/0010_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV9-纪录,http://111.4.82.49:8008/tsfile/live/0009_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV8-电视剧,http://111.4.82.49:8008/tsfile/live/0008_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV7-军农,http://111.4.82.49:8008/tsfile/live/0007_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV6-电影,http://111.4.82.49:8008/tsfile/live/0006_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV5-体育,http://111.4.82.49:8008/tsfile/live/0005_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV4-国际,http://111.4.82.49:8008/tsfile/live/0004_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV3-综艺,http://111.4.82.49:8008/tsfile/live/0003_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV2-财经,http://111.4.82.49:8008/tsfile/live/0002_1.m3u8?key=txiptv&playlive=1&authid=0
CCTV1-综合,http://111.4.82.49:8008/tsfile/live/0001_1.m3u8?key=txiptv&playlive=1&authid=0

上海移动,#genre#,PB=starttime=${(b)yyyyMMddHHmmss|UTC}&endtime=${(e)yyyyMMddHHmmss|UTC}
CCTV-1,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001022/index.m3u8
CCTV-2,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001220/index.m3u8
CCTV-3,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001186/index.m3u8
CCTV-4,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001221/index.m3u8
CCTV-5,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001187/index.m3u8
CCTV-6,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001188/index.m3u8
CCTV-7,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001236/index.m3u8
CCTV-8,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001189/index.m3u8
CCTV-9,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001237/index.m3u8
CCTV-10,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001238/index.m3u8
CCTV-11,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001309/index.m3u8
CCTV-12,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001239/index.m3u8
CCTV-13,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001328/index.m3u8
CCTV-14,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001240/index.m3u8
CCTV-15,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001338/index.m3u8
CCTV-16,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001248/index.m3u8
CCTV-17,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001241/index.m3u8
CCTV-16 奥林匹克 4K,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001258/index.m3u8
北京卫视4K,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001500/index.m3u8
东方卫视4k,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001641/index.m3u8$2160p
深圳卫视4k,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001560/index.m3u8$2160p
深圳卫视4k,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001521/index.m3u8$2160p
北京卫视4K,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001500/index.m3u8$2160p
北京卫视4k,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001510/index.m3u8$2160p
山东卫视4k,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001582/index.m3u8$2160p
浙江卫视4k,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001720/index.m3u8$2160p
江苏卫视4k,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001700/index.m3u8$2160p
广东卫视4k,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001540/index.m3u8$2160p
广东卫视4k,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001550/index.m3u8$2160p
湖南卫视4k,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001710/index.m3u8$2160p
四川卫视4k,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001690/index.m3u8$2160p
CCTV16 4K,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001258/index.m3u8$2160p
CCTV 4K,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001451/index.m3u8$2160p
欢笑剧场4k,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001490/index.m3u8$2160p
北京卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001029/index.m3u8
湖南卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001026/index.m3u8
东方卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001013/index.m3u8
四川卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001130/index.m3u8
天津卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001036/index.m3u8
安徽卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001037/index.m3u8
山东卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001028/index.m3u8
广东卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001032/index.m3u8
广西卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001224/index.m3u8
江苏卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001033/index.m3u8
江西卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001034/index.m3u8
河北卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001229/index.m3u8
河南卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001222/index.m3u8
浙江卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001023/index.m3u8
海南卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001183/index.m3u8
深圳卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001030/index.m3u8
湖北卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001027/index.m3u8
山西卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001070/index.m3u8
东南卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001201/index.m3u8
贵州卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001184/index.m3u8
辽宁卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001035/index.m3u8
重庆卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001129/index.m3u8
黑龙江卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001031/index.m3u8
内蒙古卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001068/index.m3u8
宁夏卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001074/index.m3u8
陕西卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001067/index.m3u8
甘肃卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001298/index.m3u8
吉林卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001225/index.m3u8
云南卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001223/index.m3u8
三沙卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001185/index.m3u8
青海卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001450/index.m3u8
新疆卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001065/index.m3u8
西藏卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001072/index.m3u8
兵团卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001066/index.m3u8
延边卫视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001470/index.m3u8
纪实人文,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001019/index.m3u8
生活时尚,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001199/index.m3u8
乐游频道,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001200/index.m3u8
都市剧场,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001203/index.m3u8
欢笑剧场,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001193/index.m3u8
卡酷少儿,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001245/index.m3u8
金鹰纪实,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001230/index.m3u8
金鹰卡通,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001460/index.m3u8
茶友频道,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001234/index.m3u8
快乐垂钓,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001235/index.m3u8
嘉佳卡通,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001227/index.m3u8
动漫秀场,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001196/index.m3u8
哈哈炫动,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001232/index.m3u8
游戏风云,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001192/index.m3u8
家庭理财,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001278/index.m3u8
财富天下,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001219/index.m3u8
中国天气,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001102/index.m3u8
五星体育,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001018/index.m3u8
东方影视,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001016/index.m3u8
东方财经,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001318/index.m3u8
法治天地,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001195/index.m3u8
第一财经,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001017/index.m3u8
Bestv赛事1,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001151/index.m3u8
Bestv赛事2,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001359/index.m3u8
Bestv赛事3,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001388/index.m3u8
Bestv赛事4,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001149/index.m3u8
Bestv赛事5,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001153/index.m3u8
Bestv赛事6,http://A/ku9/py/socks5.py?ip=www.1833318.xyz:29777&u=http://iptvrr.sh.chinamobile.com:6060/cms001/ch00000090990000001154/index.m3u8

蜀小果,#genre#
CCTV1,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-1H265_4000.m3u8
CCTV2,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-2H265_4000.m3u8
CCTV3,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-3H265_4000.m3u8
CCTV4,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-4H265_4000.m3u8
CCTV5,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-5H265_4000.m3u8
CCTV5+,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-5plusH265_4000.m3u8
CCTV6,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-6H265_4000.m3u8
CCTV7,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-7H265_4000.m3u8
CCTV8,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-8H265_4000.m3u8
CCTV9,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-9H265_4000.m3u8
CCTV10,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-10H265_4000.m3u8
CCTV11,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-11-H265_4000.m3u8
CCTV12,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-12H265_4000.m3u8
CCTV13,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-xw_4000.m3u8
CCTV14,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-14H265_4000.m3u8
CCTV15,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-15-yyH265_4000.m3u8
CCTV16,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-16_4000.m3u8
CCTV16-4k,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-16-4K_8000.m3u8
CCTV17,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CCTV-17_4000.m3u8
CCTV4K,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/ys4Kcq_2000.m3u8
CGTN,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CGTN_4000.m3u8
北京卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/bjwsH265_4000.m3u8
东方卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/dfwsH265_4000.m3u8
天津卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/tjwsH265_4000.m3u8
重庆卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/cqwsH265_4000.m3u8
黑龙江卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/hljwsH265_4000.m3u8
吉林卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/jlwsH265_4000.m3u8
辽宁卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/lnwsHDH264_4000.m3u8
内蒙古卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/nmgws_4000.m3u8
甘肃卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/gsws_4000.m3u8
青海卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/qhwsH264_2000.m3u8
陕西卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/sxws_4000.m3u8
山西卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/sxws42_4000.m3u8
山东卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/sdwsH265_4000.m3u8
安徽卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/ahwsH265_4000.m3u8
河南卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/hnws35_4000.m3u8
湖北卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/hbwsH265_4000.m3u8
湖南卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/hnwsH265_4000.m3u8
江西卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/jxwsH265_4000.m3u8
江苏卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/jswsH265_4000.m3u8
浙江卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/zjwsH265_4000.m3u8
东南卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/dnwsfjwsH265_4000.m3u8
广东卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/gdwsH265_4000.m3u8
深圳卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/szwsH265_4000.m3u8
广西卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/gxws_4000.m3u8
云南卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/ynws_4000.m3u8
贵州卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/gzwsH265_4000.m3u8
四川卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/scwsH265_4000.m3u8
康巴卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/kbwsH264_2000.m3u8
新疆卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/xjws_4000.m3u8
兵团卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/btws_4000.m3u8
西藏卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/xzwsH264_2000.m3u8
海南卫视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/hnws_4000.m3u8
卡酷少儿,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/kkkt_4000.m3u8
金鹰卡通,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/jykt_2000.m3u8
嘉佳卡通,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/jjkt_2000.m3u8
成都少儿,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/CDTV-6_2000.m3u8
四川经济,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/SCTV-2-H265_4000.m3u8
四川文化,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/SCTV-3-H265_4000.m3u8
四川新闻,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/SCTV-4H265_4000.m3u8
四川影视,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/SCTV-5-scysH265_4000.m3u8
四川科教,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/SCTV-ggSCTV-8_4000.m3u8
四川乡村,http://A/ku9/py/socks5.py?ip=122.51.101.191:30808&u=http://edge-cache02.live3.omd.sc96655.com/live/SCTV-kjSCTV-9-_4000.m3u8
